55889,-365.53,6/27/2012,Trunyx,6286.98
55896,788.97,6/27/2012,Jetpulse,841.22
55903,177.67,6/27/2012,Tagchat,2364.45
55910,601.67,6/28/2012,Dynava,4129.36
55917,-442.95,6/28/2012,Quamba,4777.13
55924,241.01,6/28/2012,Cogidoo,7485.30
55931,-377.60,6/28/2012,Gabspot,8239.17
55938,126.49,6/28/2012,Ooba,3709.08
55945,882.20,6/28/2012,Topicblab,9907.39
55952,-172.01,6/29/2012,Gabcube,4994.59
55959,628.93,6/29/2012,Voolia,6991.35
55966,-855.96,6/29/2012,Eimbee,621.86
55973,640.16,6/29/2012,Muxo,5448.49
55980,826.98,6/29/2012,Trilia,666.18
55987,-474.72,6/30/2012,Snaptags,3235.19
55994,-554.05,6/30/2012,Gabcube,1982.23
56001,877.32,6/30/2012,Wikido,7177.85
56008,-179.72,6/30/2012,Zoombeat,5250.70
56015,717.86,6/30/2012,Voomm,9524.94
56022,338.25,7/1/2012,Chatterbridge,4951.42
56029,-734.02,7/1/2012,Bubblebox,4318.62
56036,-277.41,7/1/2012,Zoovu,4495.47
56043,150.14,7/1/2012,Tagcat,500.91
56050,-660.67,7/2/2012,Lazzy,5004.08
56057,-699.80,7/2/2012,Livepath,8064.22
56064,-386.80,7/2/2012,Katz,9477.90
56071,431.11,7/2/2012,Twinder,7660.23
56078,-194.21,7/2/2012,Meetz,5322.40
56085,726.25,7/2/2012,Skivee,8369.43
56092,-928.16,7/2/2012,Miboo,3401.58
56099,172.41,7/2/2012,Feednation,3435.66
56106,-692.47,7/2/2012,Rooxo,2793.03
56113,517.57,7/2/2012,Dabtype,1167.78
56120,569.22,7/3/2012,Kaymbo,8453.73
56127,-186.24,7/3/2012,Realbridge,1849.39
56134,-891.30,7/3/2012,Oyoba,5706.60
56141,-200.81,7/3/2012,Lazz,5770.39
56148,904.52,7/3/2012,Babbleopia,6452.98
56155,-118.42,7/3/2012,Tagcat,8541.79
56162,64.22,7/3/2012,Tagcat,175.13
56169,-933.74,7/4/2012,Oyonder,2354.02
56176,-821.53,7/4/2012,Vipe,7662.08
56183,-428.20,7/4/2012,Quimm,8537.52
56190,524.34,7/4/2012,Babblestorm,8630.12
56197,-866.15,7/4/2012,Zooveo,6614.64
56204,616.42,7/4/2012,Buzzster,2133.46
56211,139.19,7/5/2012,Jaloo,5752.56
56218,78.09,7/5/2012,Devify,4767.59
56225,-936.46,7/5/2012,Skyble,4005.42
56232,-916.86,7/6/2012,Kazio,4638.68
56239,-789.88,7/6/2012,Edgeclub,4034.93
56246,-557.11,7/6/2012,Yodo,8731.10
56253,18.03,7/6/2012,Kaymbo,1523.01
56260,105.20,7/6/2012,Ooba,3397.39
56267,-649.21,7/7/2012,Skiba,5039.12
56274,-396.68,7/7/2012,Skinix,9377.66
56281,224.36,7/7/2012,Yata,3020.28
56288,-815.88,7/7/2012,Avaveo,7502.62
56295,385.07,7/7/2012,Babbleblab,6135.66
56302,633.19,7/7/2012,Voomm,2254.59
56309,724.10,7/7/2012,Eazzy,1228.58
56316,886.67,7/7/2012,Wikivu,7345.36
56323,-123.50,7/7/2012,Realbridge,6701.74
56330,694.22,7/7/2012,Voonder,1222.09
56337,-855.37,7/8/2012,Wordware,3927.02
56344,271.08,7/8/2012,Mita,5725.65
56351,558.57,7/8/2012,Devshare,5746.36
56358,896.84,7/8/2012,Fivespan,8956.27
56365,479.90,7/8/2012,Devcast,6467.14
56372,-47.47,7/8/2012,Wikizz,4701.98
56379,220.22,7/8/2012,Youspan,4720.70
56386,-978.87,7/8/2012,Vitz,7544.23
56393,-178.49,7/9/2012,Devpulse,6257.91
56400,-871.61,7/9/2012,Yambee,2049.82
56407,92.98,7/9/2012,Twimbo,7224.90
56414,512.68,7/9/2012,Bubblemix,9097.79
56421,620.13,7/9/2012,Brightdog,673.04
56428,314.44,7/9/2012,Flashspan,2375.36
56435,804.33,7/9/2012,Kayveo,2606.77
56442,133.97,7/10/2012,Avamba,1436.57
56449,698.15,7/10/2012,Trudeo,1517.50
56456,-350.12,7/10/2012,Leenti,1072.08
56463,730.94,7/10/2012,Browsezoom,7890.44
56470,-641.32,7/10/2012,Yakitri,5975.13
56477,-481.41,7/10/2012,Gabcube,2188.29
56484,-95.27,7/10/2012,Zoonoodle,2468.64
56491,-22.08,7/11/2012,Blogtags,131.83
56498,-45.64,7/11/2012,Cogidoo,4554.44
56505,130.00,7/11/2012,Fivebridge,2065.61
56512,-785.57,7/11/2012,Wordpedia,2037.69
56519,-105.56,7/11/2012,Eayo,705.80
56526,-765.95,7/11/2012,Reallinks,9785.88
56533,35.77,7/11/2012,Meembee,3218.27
56540,-388.28,7/11/2012,Browseblab,9358.77
56547,678.61,7/11/2012,Quamba,7258.58
56554,347.98,7/14/2012,Wikizz,7863.94
56561,-441.85,7/14/2012,Thoughtbridge,2313.13
56568,201.63,7/14/2012,Kazu,5841.50
56575,504.19,7/15/2012,Vidoo,7768.61
56582,-779.96,7/15/2012,Wordtune,6433.29
56589,-642.29,7/15/2012,Livefish,5741.40
56596,426.72,7/15/2012,Jetwire,5318.09
56603,970.89,7/15/2012,Oba,6589.58
56610,559.78,7/15/2012,Blogtag,3183.73
56617,321.06,7/16/2012,Brightbean,6699.55
56624,-432.06,7/16/2012,Jayo,569.45
56631,-422.90,7/16/2012,Oyondu,413.43
56638,813.02,7/16/2012,Tambee,1758.63
56645,93.44,7/16/2012,Thoughtstorm,779.44
56652,815.61,7/16/2012,Twinder,9742.60
56659,810.91,7/17/2012,Riffpedia,2535.37
56666,-797.82,7/17/2012,Skilith,5013.45
56673,431.56,7/17/2012,Yadel,6394.30
56680,759.57,7/17/2012,Cogilith,6758.37
56687,372.40,7/17/2012,Yozio,8726.52
56694,103.86,7/17/2012,Shufflebeat,9679.65
56701,-336.13,7/17/2012,Innojam,4672.23
56708,28.67,7/17/2012,Thoughtblab,4045.73
56715,411.42,7/17/2012,Zoozzy,4145.05
56722,499.82,7/18/2012,Flashpoint,6716.29
56729,592.29,7/18/2012,Voomm,8207.13
56736,-429.33,7/18/2012,Babbleset,9432.23
56743,-843.14,7/18/2012,Yodo,5961.54
56750,10.98,7/19/2012,Mita,3848.80
56757,839.91,7/19/2012,Tagfeed,3125.02
56764,-218.80,7/19/2012,Dabvine,2024.39
56771,-351.96,7/19/2012,Bluejam,2935.75
56778,703.86,7/19/2012,Flashdog,3879.12
56785,724.52,7/19/2012,Gigaclub,6569.93
56792,-882.65,7/19/2012,Eayo,6685.45
56799,-983.94,7/19/2012,Feedspan,7875.96
56806,185.15,7/19/2012,Youopia,8207.05
56813,693.29,7/20/2012,Jatri,6471.80
56820,-910.16,7/20/2012,Plambee,5279.41
56827,575.37,7/20/2012,Wordtune,8640.38
56834,34.05,7/21/2012,Riffwire,1348.89
56841,256.97,7/21/2012,Demimbu,9326.52
56848,375.57,7/22/2012,Katz,6909.86
56855,939.78,7/22/2012,Babbleblab,6440.68
56862,648.79,7/22/2012,Dynabox,9071.16
56869,-519.08,7/23/2012,Wikivu,714.36
56876,-941.47,7/23/2012,Shuffledrive,4283.68
56883,897.61,7/23/2012,Tavu,3413.54
56890,-831.63,7/23/2012,Wikizz,8511.43
56897,765.12,7/23/2012,Fliptune,2931.26
56904,-735.88,7/23/2012,Tagtune,6317.21
56911,972.10,7/23/2012,Kazio,1461.78
56918,-782.69,7/24/2012,Katz,2314.89
56925,556.29,7/24/2012,Mita,314.24
56932,-515.98,7/24/2012,Riffwire,9863.49
56939,260.44,7/24/2012,Photobug,3646.73
56946,752.39,7/24/2012,Twimm,4003.72
56953,60.65,7/24/2012,Oyope,3534.43
56960,239.81,7/25/2012,Skynoodle,9244.35
56967,774.07,7/25/2012,Flashset,9731.83
56974,60.87,7/25/2012,Minyx,9563.22
56981,986.59,7/26/2012,Shuffletag,8829.41
56988,649.51,7/26/2012,Bubblemix,352.24
56995,688.17,7/26/2012,Eadel,8990.95
57002,-631.38,7/26/2012,Edgeblab,6674.68
57009,271.39,7/26/2012,Nlounge,7718.56
57016,854.98,7/26/2012,Babbleopia,7365.30
57023,-155.98,7/26/2012,Flipstorm,5125.12
57030,480.24,7/26/2012,Devpoint,2385.52
57037,648.16,7/27/2012,Einti,5368.20
57044,301.28,7/27/2012,Centimia,3883.50
57051,620.74,7/27/2012,Skyvu,5195.86
57058,-561.74,7/27/2012,Dabjam,3398.11
57065,-683.08,7/28/2012,Voonyx,1463.01
57072,-478.46,7/28/2012,Realbuzz,4772.51
57079,-493.09,7/28/2012,Tazzy,5874.14
57086,477.45,7/29/2012,InnoZ,3605.88
57093,-388.42,7/29/2012,Avamba,4484.22
57100,-503.79,7/29/2012,Skynoodle,8724.60
57107,616.97,7/29/2012,Zoozzy,7787.82
57114,-730.46,7/30/2012,Flashspan,9759.79
57121,621.54,7/30/2012,Divanoodle,4474.56
57128,-909.06,7/30/2012,Trupe,4852.77
57135,392.69,7/30/2012,Kare,2831.41
57142,-301.41,7/30/2012,Trilia,7900.64
57149,-36.84,7/30/2012,Gabtune,9669.05
57156,-33.73,7/30/2012,Zooxo,2493.03
57163,950.51,7/31/2012,Aimbo,6611.24
57170,862.01,7/31/2012,Twitterbridge,7089.44
57177,94.48,7/31/2012,Tambee,4597.58
57184,-101.37,7/31/2012,Linktype,2712.18
57191,50.84,7/31/2012,Babbleblab,2545.84
57198,-626.67,7/31/2012,Geba,4437.65
57205,267.15,7/31/2012,Innojam,6798.87
57212,-610.08,7/31/2012,Lajo,5509.23
57219,993.38,7/31/2012,Eadel,5943.72
57226,225.38,8/1/2012,Eazzy,2452.39
57233,-461.72,8/1/2012,Meeveo,889.40
57240,-759.26,8/1/2012,Blogpad,1398.52
57247,-384.12,8/1/2012,Mymm,9019.08
57254,15.65,8/1/2012,Yacero,2776.94
57261,-200.67,8/1/2012,Gabtype,8965.56
57268,867.34,8/1/2012,Aivee,4075.45
57275,416.78,8/1/2012,Oyoyo,6969.23
57282,102.62,8/1/2012,Flashset,8412.54
57289,-751.42,8/1/2012,Bubblebox,3878.28
57296,-143.24,8/1/2012,Skippad,1501.35
57303,503.93,8/1/2012,Photospace,4274.50
57310,529.79,8/2/2012,Innotype,1904.69
57317,-926.66,8/2/2012,Katz,8192.82
57324,-202.93,8/2/2012,Browsedrive,1306.81
57331,344.72,8/2/2012,Youspan,6481.05
57338,423.38,8/2/2012,Yata,722.63
57345,-275.95,8/2/2012,Yombu,4527.73
57352,-387.36,8/3/2012,Edgeify,8645.82
57359,-253.54,8/3/2012,Meedoo,7637.52
57366,-935.61,8/3/2012,Rhynoodle,8203.88
57373,918.64,8/3/2012,Wikibox,4000.61
57380,360.87,8/3/2012,Aivee,8087.09
57387,689.84,8/4/2012,Chatterbridge,4587.10
